Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status
Blau Weiss Gottschee '16 Blue,NY,30,71,11,17,0,0.36666666666666664,140,192,-37,0.31,0,0.0,12,0.4,2025-10-11,0.3920758332804244,30,0,4.666666666666667,6.4,0.19787985865724383,0.6509090909090909,0.6062612384346632,0.5335145329740649,1.224744871391589,0.6534191880728648,1067,Active
2016 Lobos Rush Blue,TN,26,26,15,8,0,0.5769230769230769,86,55,21,0.62,10,0.38461538461538464,9,0.34615384615384615,2025-09-21,0.3967553257545072,26,10,3.3076923076923075,2.1153846153846154,0.14025550421310137,0.8846153846153846,0.6134970705410354,0.5730724200903184,1.140175425099138,0.6534030901890706,1068,Active
B16 Pre-EA,CA,30,37,10,15,0,0.3333333333333333,95,144,-27,0.36,0,0.0,10,0.3333333333333333,2025-10-11,0.3868026570666587,30,0,3.1666666666666665,4.8,0.13427561837455831,0.7381818181818182,0.5981074016753462,0.533355928316483,1.224744871391589,0.6532249378319126,1069,Active
B16 Red Phantoms,NY,28,29,17,10,0,0.6071428571428571,102,91,11,0.5966666666666667,7,0.25,14,0.5,2025-10-05,0.3843392660253829,28,7,3.642857142857143,3.25,0.15446744068652196,0.8227272727272728,0.5942982954345017,0.55201791994346,1.1832159566199232,0.6531564112172411,1070,Active
Ballers FC,CA,24,24,16,8,0,0.6666666666666666,116,48,54,0.6133333333333333,0,0.0,7,0.2916666666666667,2025-08-03,0.4064294494219468,24,0,4.833333333333333,2.0,0.20494699646643108,0.8909090909090909,0.6284560292361436,0.5962448350167906,1.0954451150103321,0.6531534918692847,1071,Active
16B Blue.,CA,27,27,15,8,0,0.5555555555555556,106,68,32,0.54,0,0.0,5,0.18518518518518517,2025-10-11,0.3839542334936194,27,0,3.925925925925926,2.5185185185185186,0.16647035728307816,0.8626262626262626,0.5937029251521982,0.5620410790731871,1.161895003862225,0.6530327217404699,1072,Active
SASA Spirits 2016B White,IL,30,47,15,13,0,0.5,78,76,6,0.46,0,0.0,4,0.13333333333333333,2025-10-12,0.3651182974594226,30,0,2.6,2.533333333333333,0.11024734982332156,0.8618181818181818,0.5645771873794223,0.5331594187559541,1.224744871391589,0.6529842637554752,1073,Active
DKSC 16B ARANA,TX,30,54,10,16,0,0.3333333333333333,77,107,-25,0.32999999999999996,0,0.0,8,0.26666666666666666,2025-10-12,0.37754985451375866,30,0,2.566666666666667,3.566666666666667,0.10883392226148411,0.8054545454545454,0.5837999257776914,0.5331376490098207,1.224744871391589,0.652957601370547,1074,Active
2016B Gray,CA,30,39,10,15,0,0.3333333333333333,100,147,-30,0.33999999999999997,0,0.0,9,0.3,2025-10-11,0.386165751005211,30,0,3.3333333333333335,4.9,0.1413427561837456,0.7327272727272727,0.5971225629660865,0.5330875435618555,1.224744871391589,0.6528962349801228,1075,Active
Nationals TriCounty 16 Boys Black,MI,30,35,14,14,0,0.4666666666666667,97,95,0,0.43,0,0.0,14,0.4666666666666667,2025-10-10,0.3666969193010752,30,0,3.2333333333333334,3.1666666666666665,0.13710247349823323,0.8272727272727273,0.5670181876949296,0.5330859527711498,1.224744871391589,0.6528942866673645,1076,Active
FC Stars Westford 2016 Boys Blue,MA,30,34,4,22,0,0.13333333333333333,87,148,-51,0.14,5,0.16666666666666666,12,0.4,2025-10-05,0.39051368314413654,30,5,2.9,4.933333333333334,0.12296819787985866,0.730909090909091,0.6038457080809487,0.5330828826063592,1.224744871391589,0.6528905264987829,1077,Active
Nido Aguila Dallas 16B,TX,30,36,16,11,0,0.5333333333333333,107,84,17,0.5,0,0.0,13,0.43333333333333335,2025-10-12,0.3593263789976869,30,0,3.566666666666667,2.8,0.15123674911660778,0.8472727272727273,0.5556212269210968,0.5330746314305251,1.224744871391589,0.6528804209134972,1078,Active
LFC United 2016 B Elite 1,OH,30,51,10,14,0,0.3333333333333333,84,95,-11,0.36,22,0.7333333333333333,5,0.16666666666666666,2025-10-12,0.37063946721131086,30,22,2.8,3.1666666666666665,0.11872791519434629,0.8272727272727273,0.5731144929903849,0.5330688242876456,1.224744871391589,0.652873308645038,1079,Active
SF United B16 Platense Pre ECNL RL,CA,30,32,13,14,0,0.43333333333333335,108,103,-1,0.41000000000000003,0,0.0,18,0.6,2025-10-12,0.3663559610439867,30,0,3.6,3.433333333333333,0.15265017667844524,0.8127272727272727,0.5664909688315085,0.5329700711800487,1.224744871391589,0.6527523612829748,1080,Active
BSA Cabrera 2016,NJ,30,38,13,14,0,0.43333333333333335,80,91,-11,0.45000000000000007,0,0.0,16,0.5333333333333333,2025-10-12,0.37015746499693547,30,0,2.6666666666666665,3.033333333333333,0.11307420494699646,0.8345454545454545,0.572369179878453,0.532945439825562,1.224744871391589,0.6527221941578917,1081,Active
B2016 LB Payeras #2,CA,30,69,10,17,0,0.3333333333333333,69,112,-40,0.36,2,0.06666666666666667,10,0.3333333333333333,2025-10-11,0.38166150351188466,30,2,2.3,3.7333333333333334,0.09752650176678444,0.7963636363636364,0.5901577096603557,0.5328726534222976,1.224744871391589,0.6526330493837866,1082,Active
FCE 2016 Boys Elite,PA,30,58,7,20,0,0.23333333333333334,81,134,-52,0.24,0,0.0,8,0.26666666666666666,2025-10-12,0.38658283082399114,30,0,2.7,4.466666666666667,0.11448763250883394,0.7563636363636363,0.5977674875087294,0.5328307462797317,1.224744871391589,0.6525817238258543,1083,Active
Springs SC 2016 Boys Phantom,FL,30,55,7,13,0,0.23333333333333334,70,73,-4,0.25,0,0.0,10,0.3333333333333333,2025-10-11,0.3660191885483348,30,0,2.3333333333333335,2.433333333333333,0.09893992932862192,0.8672727272727273,0.5659702223509708,0.5328246647308523,1.224744871391589,0.6525742754800542,1084,Active
Vipers FC 2016B,AZ,30,37,13,16,0,0.43333333333333335,74,108,-30,0.39,0,0.0,7,0.23333333333333334,2025-10-11,0.3784800783357226,30,0,2.466666666666667,3.6,0.10459363957597174,0.8036363636363636,0.5852383175337115,0.532788991162694,1.224744871391589,0.652530584460408,1085,Active
PRFC Scottsdale 16B Copa,AZ,24,24,13,9,0,0.5416666666666666,76,67,9,0.4866666666666667,4,0.16666666666666666,6,0.25,2025-09-07,0.4301855593498076,24,4,3.1666666666666665,2.7916666666666665,0.13427561837455831,0.8477272727272727,0.6651897613428962,0.5955144350261039,1.0954451150103321,0.6523533787674833,1086,Active
B2016 LB - Blue,CA,30,60,17,12,0,0.5666666666666667,113,124,4,0.58,0,0.0,9,0.3,2025-10-11,0.3727093341151081,30,0,3.7666666666666666,4.133333333333334,0.15971731448763252,0.7745454545454545,0.5763150985007823,0.5326416129070868,1.224744871391589,0.6523500836976985,1087,Active
MVSC Fusion Red 2016,CA,29,36,11,13,0,0.3793103448275862,84,89,-5,0.42,0,0.0,3,0.10344827586206896,2025-10-12,0.37794518069514316,29,0,2.896551724137931,3.0689655172413794,0.12282198123553065,0.8326018808777429,0.5844112129827876,0.5417315002123273,1.2041594578792296,0.6523311096117778,1088,Active
2016 BOYS PREMIER,FL,30,48,14,12,0,0.4666666666666667,102,92,10,0.53,0,0.0,10,0.3333333333333333,2025-10-04,0.36344959318460257,30,0,3.4,3.066666666666667,0.1441696113074205,0.8327272727272728,0.561996893889336,0.5325775131405402,1.224744871391589,0.6522715778373632,1089,Active
Coppermine SC 2016 Boys Pre-Academy II,MD,30,31,10,15,0,0.3333333333333333,87,100,-14,0.33,0,0.0,19,0.6333333333333333,2025-10-11,0.37111315779475995,30,0,2.9,3.3333333333333335,0.12296819787985866,0.8181818181818181,0.5738469539466082,0.5325381755803003,1.224744871391589,0.6522233993622062,1090,Active
JFC 2016B Elite Blue,FL,29,30,10,17,0,0.3448275862068966,78,103,-24,0.33999999999999997,0,0.0,2,0.06896551724137931,2025-10-05,0.3853869740027437,29,0,2.689655172413793,3.5517241379310347,0.11404898257584989,0.806269592476489,0.5959183512552295,0.5416147257636055,1.2041594578792296,0.6521904945549107,1091,Active
Mercer United FC Arsenal,NJ,30,39,14,14,0,0.4666666666666667,115,106,9,0.44,0,0.0,12,0.4,2025-10-08,0.36488224041421885,30,0,3.8333333333333335,3.533333333333333,0.16254416961130744,0.8072727272727273,0.5642121757556018,0.532490684830168,1.224744871391589,0.6521652353095433,1092,Active
MSC 2016 Boys - Purple,IA,30,32,12,13,0,0.4,111,117,-4,0.38,0,0.0,15,0.5,2025-10-05,0.3703618450496008,30,0,3.7,3.9,0.15689045936395762,0.7872727272727272,0.5726852098229755,0.5324437632211223,1.224744871391589,0.6521077683095071,1093,Active
TFA-VC B2016,CA,30,38,5,24,0,0.16666666666666666,77,170,-82,0.15000000000000002,0,0.0,6,0.2,2025-10-11,0.4013538604893574,30,0,2.566666666666667,5.666666666666667,0.10883392226148411,0.6909090909090909,0.6206077188562074,0.5323132339478394,1.224744871391589,0.6519479032514873,1094,Active
JGSA 16 Boys Black,IL,26,26,14,7,0,0.5384615384615384,76,44,29,0.52,2,0.07692307692307693,11,0.4230769230769231,2025-10-12,0.3938800472327572,26,2,2.923076923076923,1.6923076923076923,0.12394672465343844,0.9076923076923077,0.6090510685958098,0.5717584476266351,1.140175425099138,0.6519049310767219,1095,Active
Whitecaps,MD,29,29,10,15,0,0.3448275862068966,73,114,-29,0.32999999999999996,28,0.9655172413793104,4,0.13793103448275862,2025-10-04,0.3910769800628065,29,28,2.5172413793103448,3.9310344827586206,0.10673815035944925,0.7855799373040753,0.6047167260283238,0.5412936531496992,1.2041594578792296,0.6518038719302096,1096,Active
NUU 16 Gunners,PA,30,36,10,16,0,0.3333333333333333,54,89,-32,0.36,11,0.36666666666666664,5,0.16666666666666666,2025-10-12,0.3764676490695805,30,11,1.8,2.966666666666667,0.07632508833922262,0.8381818181818181,0.5821265270187351,0.5321772975154492,1.224744871391589,0.6517814158030821,1097,Active
BUSC 2016 Elite 1,CA,30,50,9,17,0,0.3,99,100,-15,0.23,0,0.0,8,0.26666666666666666,2025-10-04,0.3670595715123052,30,0,3.3,3.3333333333333335,0.13992932862190813,0.8181818181818181,0.5675789516085374,0.5321696003258677,1.224744871391589,0.651771988709618,1098,Active
DSX White 2016B,OH,28,28,20,8,0,0.7142857142857143,132,78,42,0.7,0,0.0,1,0.03571428571428571,2025-09-21,0.3677804961563605,28,0,4.714285714285714,2.7857142857142856,0.1998990408884402,0.8480519480519481,0.568693707047214,0.5508064220164061,1.1832159566199232,0.651722947538539,1099,Active
Nona Soccer 2016 Boys Orange,FL,30,46,4,20,0,0.13333333333333333,75,109,-34,0.12000000000000001,0,0.0,17,0.5666666666666667,2025-10-05,0.37781069919136945,30,0,2.5,3.6333333333333333,0.10600706713780919,0.8018181818181818,0.5842032661620356,0.5320870094884196,1.224744871391589,0.6516708360050296,1100,Active
Carlsbad B16 Gold - P. Oliveira,CA,30,35,10,19,0,0.3333333333333333,97,144,-40,0.30000000000000004,0,0.0,11,0.36666666666666664,2025-10-11,0.3846762236851421,30,0,3.2333333333333334,4.8,0.13710247349823323,0.7381818181818182,0.5948193282316432,0.5319484552749962,1.224744871391589,0.6515011424427297,1101,Active
East Coast Surf B2016 Black,NY,30,30,12,16,0,0.4,84,95,-12,0.4,1,0.03333333333333333,13,0.43333333333333335,2025-10-12,0.36941846384595445,30,1,2.8,3.1666666666666665,0.11872791519434629,0.8272727272727273,0.5712264729963434,0.5319360122912208,1.224744871391589,0.6514859029621659,1102,Active
Sandpoint Strikers FC 2016B Red,ID,26,26,14,7,0,0.5384615384615384,97,67,27,0.57,0,0.0,15,0.5769230769230769,2025-10-11,0.3964545820638137,26,0,3.730769230769231,2.576923076923077,0.15819516172873063,0.8594405594405594,0.6130320348849335,0.5713463651648181,1.140175425099138,0.6514350847806438,1103,Active
Barcelona 2016-Boys,CA,30,51,12,17,0,0.4,109,143,-34,0.33,0,0.0,12,0.4,2025-10-12,0.3805473452041193,30,0,3.6333333333333333,4.766666666666667,0.1540636042402827,0.74,0.588434902646655,0.5318736624360496,1.224744871391589,0.651409540296813,1104,Active
2016 Boys,OH,30,129,13,12,0,0.43333333333333335,124,124,-1,0.41000000000000003,0,0.0,7,0.23333333333333334,2025-10-11,0.3684996850670311,30,0,4.133333333333334,4.133333333333334,0.17526501766784455,0.7745454545454545,0.5698057785462493,0.5318455615704094,1.224744871391589,0.6513751239057385,1105,Active
Strike Force,NY,30,45,14,12,0,0.4666666666666667,96,71,19,0.45999999999999996,6,0.2,9,0.3,2025-10-09,0.3562479794098782,30,6,3.2,2.3666666666666667,0.13568904593639577,0.8709090909090909,0.550861141784284,0.5318363124396678,1.224744871391589,0.6513637960802978,1106,Active
B2016 - Contreras,CA,27,30,17,9,0,0.6296296296296297,105,77,28,0.6499999999999999,0,0.0,5,0.18518518518518517,2025-10-11,0.38649060714003886,27,0,3.888888888888889,2.8518518518518516,0.16489988221436985,0.8444444444444444,0.5976248833487685,0.560443795341024,1.161895003862225,0.6511768457523192,1107,Active
PSL Hurricanes FC 2016 Boys Red,FL,30,61,12,11,0,0.4,84,87,-3,0.34,0,0.0,12,0.4,2025-10-11,0.36590398948435565,30,0,2.8,2.9,0.11872791519434629,0.8418181818181818,0.565792091690353,0.5315844744167175,1.224744871391589,0.6510553587532681,1108,Active
White Lions,NY,30,36,5,18,0,0.16666666666666666,56,97,-39,0.16999999999999998,6,0.2,16,0.5333333333333333,2025-10-04,0.3782369748802123,30,6,1.8666666666666667,3.2333333333333334,0.07915194346289753,0.8236363636363636,0.584862410146683,0.5314751075078621,1.224744871391589,0.6509214121925475,1109,Active
KSC Black B2016,PA,30,41,13,14,0,0.43333333333333335,71,96,-25,0.43000000000000005,0,0.0,17,0.5666666666666667,2025-10-04,0.3731703022661581,30,0,2.3666666666666667,3.2,0.10035335689045936,0.8254545454545454,0.5770278869422333,0.5313783126343409,1.224744871391589,0.6508028631676254,1110,Active
FOSC B16 Red,OH,30,54,13,15,0,0.43333333333333335,98,96,-6,0.49,0,0.0,7,0.23333333333333334,2025-10-11,0.3648239985018949,30,0,3.2666666666666666,3.2,0.13851590106007067,0.8254545454545454,0.5641221171217939,0.5312673595759996,1.224744871391589,0.6506669739784566,1111,Active
Revolution 16B Blue,CA,30,62,11,14,0,0.36666666666666664,114,145,-3,0.42999999999999994,1,0.03333333333333333,5,0.16666666666666666,2025-10-05,0.37907865959984033,30,1,3.8,4.833333333333333,0.16113074204946998,0.7363636363636363,0.5861638951584569,0.5311972127776954,1.224744871391589,0.6505810620469891,1112,Active
16 Lightning Blue,MI,25,27,14,11,0,0.56,84,50,28,0.48,0,0.0,2,0.08,2025-10-11,0.4042292218454833,25,0,3.36,2.0,0.14247349823321556,0.8909090909090909,0.6250538488870406,0.5817088271606856,1.118033988749895,0.6503702403214845,1113,Active
CCV Stars 16 Boys East,AZ,30,31,17,10,0,0.5666666666666667,116,104,15,0.5899999999999999,0,0.0,15,0.5,2025-08-31,0.36221155460998977,30,0,3.8666666666666667,3.466666666666667,0.1639575971731449,0.8109090909090909,0.5600825325955151,0.5310228571737563,1.224744871391589,0.6503675209152663,1114,Active
Columbus United B'16 Lions,OH,30,58,6,20,0,0.2,86,133,-41,0.24,0,0.0,4,0.13333333333333333,2025-10-14,0.3826971031754044,30,0,2.8666666666666667,4.433333333333334,0.12155477031802121,0.7581818181818182,0.5917590425690304,0.5310027432413862,1.224744871391589,0.6503428864797525,1115,Active
EMSSC Lightning 2016B,IL,30,47,11,16,0,0.36666666666666664,74,107,-25,0.38,0,0.0,7,0.23333333333333334,2025-10-12,0.37608709203808466,30,0,2.466666666666667,3.566666666666667,0.10459363957597174,0.8054545454545454,0.5815380771383145,0.5309324832890921,1.224744871391589,0.6502568359635161,1116,Active
LFA Red Star Nemesis 2016B,MO,30,60,17,11,0,0.5666666666666667,127,134,13,0.61,0,0.0,13,0.43333333333333335,2025-10-12,0.3703982937541166,30,0,4.233333333333333,4.466666666666667,0.1795053003533569,0.7563636363636363,0.5727415699320754,0.5308187293026438,1.224744871391589,0.6501175163520132,1117,Active
ALBION SC IDAHO B16 Academy,ID,30,60,16,11,0,0.5333333333333333,122,81,22,0.48000000000000004,2,0.06666666666666667,8,0.26666666666666666,2025-10-11,0.35099842164465955,30,2,4.066666666666666,2.7,0.1724381625441696,0.8527272727272727,0.5427438258932546,0.5306793825902412,1.224744871391589,0.6499468521806527,1118,Active
LCPFC 16B ELITE,FL,29,29,17,9,0,0.5862068965517241,67,62,6,0.615,2,0.06896551724137931,14,0.4827586206896552,2025-10-12,0.3701787272667608,29,2,2.310344827586207,2.1379310344827585,0.0979651516997685,0.883385579937304,0.5724020574213722,0.5397113807802378,1.2041594578792296,0.6498985636915816,1119,Active
GB 2016 Boys Blue,MA,30,37,7,19,0,0.23333333333333334,88,121,-34,0.22,0,0.0,15,0.5,2025-10-05,0.3769751826418493,30,0,2.933333333333333,4.033333333333333,0.1243816254416961,0.78,0.5829113189032449,0.5306231164302861,1.224744871391589,0.649877940489815,1120,Active
Lincoln FC 16B White,CA,30,74,15,12,0,0.5,83,96,-9,0.5,0,0.0,7,0.23333333333333334,2025-10-11,0.36867610904802073,30,0,2.7666666666666666,3.2,0.11731448763250883,0.8254545454545454,0.5700785804180439,0.5306009548682372,1.224744871391589,0.6498507982303535,1121,Active
2016 Boys Red,WI,30,253,8,22,0,0.26666666666666666,60,110,-47,0.27,0,0.0,13,0.43333333333333335,2025-10-12,0.38114889989766776,30,1,2.0,3.6666666666666665,0.08480565371024736,0.8,0.5893650780426887,0.5305801775676626,1.224744871391589,0.6498253513380334,1122,Active
Illinois FC 2016 Boys Blue,IL,30,35,17,13,0,0.5666666666666667,133,97,18,0.61,0,0.0,11,0.36666666666666664,2025-10-05,0.35375721203310173,30,0,4.433333333333334,3.2333333333333334,0.18798586572438164,0.8236363636363636,0.5470097039084455,0.5305302682172164,1.224744871391589,0.6497642251170399,1123,Active
Quad Cities Rush 2016 Boys Azul,IL,30,50,7,16,0,0.23333333333333334,103,117,-24,0.2,0,0.0,9,0.3,2025-10-12,0.37070331745288065,30,0,3.433333333333333,3.9,0.14558303886925794,0.7872727272727272,0.5732132237032792,0.5304990874503646,1.224744871391589,0.6497260366327521,1124,Active
Hawaii Rush 16B,HI,26,26,8,15,0,0.3076923076923077,88,112,-33,0.32,8,0.3076923076923077,13,0.5,2025-08-10,0.41820884632385036,26,8,3.3846153846153846,4.3076923076923075,0.143517260125034,0.765034965034965,0.6466703417430146,0.5697126500778086,1.140175425099138,0.6495723629868219,1125,Active
B16 RED - CM*,CA,30,49,7,18,0,0.23333333333333334,86,136,-46,0.26,0,0.0,11,0.36666666666666664,2025-10-11,0.3830390811375596,30,0,2.8666666666666667,4.533333333333333,0.12155477031802121,0.7527272727272727,0.5922878381877731,0.5302291115217226,1.224744871391589,0.6493953849987486,1126,Active
Springs SC 2016 Boys Elite,FL,30,69,7,18,0,0.23333333333333334,57,85,-30,0.21000000000000002,0,0.0,14,0.4666666666666667,2025-10-11,0.3718794792943067,30,0,1.9,2.8333333333333335,0.08056537102473499,0.8454545454545455,0.5750319058919173,0.5302231268310065,1.224744871391589,0.6493880552794872,1127,Active
HDS EAGLES 2016 NATIONAL,IL,30,39,11,13,0,0.36666666666666664,101,149,-30,0.33,0,0.0,7,0.23333333333333334,2025-10-12,0.38352871400945243,30,0,3.3666666666666667,4.966666666666667,0.14275618374558305,0.729090909090909,0.5930449504759966,0.5301963888528964,1.224744871391589,0.6493553080779255,1128,Active
Jupiter United 2016 Boys Yellow,FL,30,43,14,15,0,0.4666666666666667,86,84,-2,0.48,0,0.0,15,0.5,2025-10-12,0.3625772794556445,30,0,2.8666666666666667,2.8,0.12155477031802121,0.8472727272727273,0.5606480476796707,0.5301543281259521,1.224744871391589,0.6493037944183134,1129,Active
FW International Futbol Club 16B Castillo (Blue),TX,30,47,12,16,0,0.4,104,100,-19,0.37,0,0.0,12,0.4,2025-10-11,0.3633372865732074,30,0,3.466666666666667,3.3333333333333335,0.14699646643109543,0.8181818181818181,0.5618232357866697,0.5301295983945846,1.224744871391589,0.6492735068066502,1130,Active
16B Blue,CA,30,83,5,22,0,0.16666666666666666,59,162,-81,0.15,1,0.03333333333333333,0,0.0,2025-10-11,0.40121727846849425,30,1,1.9666666666666666,5.4,0.0833922261484099,0.7054545454545453,0.6203965240360023,0.5300072687421924,1.224744871391589,0.6491236841922637,1131,Active
AlphaForms'16B,TX,30,46,12,16,0,0.4,139,144,-15,0.38999999999999996,0,0.0,15,0.5,2025-10-05,0.3697649083016064,30,0,4.633333333333334,4.8,0.19646643109540637,0.7381818181818182,0.5717621750899284,0.529986954909402,1.224744871391589,0.6490988049297354,1132,Active
Bloomingdale Lightning White 16b,IL,28,30,12,12,0,0.42857142857142855,126,125,1,0.4,1,0.03571428571428571,9,0.32142857142857145,2025-10-05,0.3870818773188422,28,1,4.5,4.464285714285714,0.19081272084805653,0.7564935064935064,0.598539155947137,0.5485847390365948,1.1832159566199232,0.6490942167862754,1133,Active
B2016 LB Payeras #1,CA,30,45,6,17,0,0.2,73,106,-31,0.19,0,0.0,6,0.2,2025-10-11,0.37490896314214617,30,0,2.433333333333333,3.533333333333333,0.10318021201413427,0.8072727272727273,0.5797163533214924,0.5299203998502677,1.224744871391589,0.6490172919623955,1134,Active
