Date,Team A,Team B,Score A,Score B,Result A,Result B,Event,Competition,Division,Venue,Location,Match ID,Original Team ID,Team A Normalized,Team B Normalized,Team A Match,Team A Match Type,Team B Match,Team B Match Type
9/13/2025,Tuzos Titanes 2014,Tuzos 2014 Nava,5,1,W,L,2025-26 MaxinMotion Open League Season 1,OPEN League: Season 1,U12B MaxInMotion Open League Division 4 12U Boys,West Valley Events Complex,"10020 N. Ball Park Blvd, Glendale, AZ 85305",21792521,498283,tuzos titanes 2014,tuzos 2014 nava,Tuzos Titanes 2014,EXACT,Tuzos 2014 Nava,EXACT
4/6/2025,15B Vyas,Tuzos 2014 Nava,1,3,L,W,Yavapai All Boys Tournament 2025,Yavapai,U11B U11 Boys 3,Pioneer Park Prescott,"1200 Commerce Drive , Prescott, AZ 86305",20191610,498283,15b vyas,tuzos 2014 nava,,NO_MATCH,Tuzos 2014 Nava,EXACT
2/15/2025,AZEV B2014 (WHITE),Tuzos 2014 Nava,8,3,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 7 11U Boys,Greenfield Junior High,"101 S. Greenfield Road , Gilbert, AZ 85296",18569740,498283,azev b2014 white,tuzos 2014 nava,AZEV B2014 (WHITE),EXACT,Tuzos 2014 Nava,EXACT
2/8/2025,Tuzos 2014 Nava,PRFC North Valley 14B Copa,9,2,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 7 11U Boys,West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",18569738,498283,tuzos 2014 nava,prfc north valley 14b copa,Tuzos 2014 Nava,EXACT,PRFC North Valley 14B Copa,EXACT
2/1/2025,NOS Santos 14 Boys White,Tuzos 2014 Nava,2,4,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 7 11U Boys,EV- NOS Santos Soccer Complex (NOS),"12347 S. Sossaman , Mesa, AZ 85212",18569733,498283,nos santos 14 boys white,tuzos 2014 nava,NOS Santos 14 Boys White,EXACT,Tuzos 2014 Nava,EXACT
12/17/2024,AZEV B2014 (WHITE),Tuzos 2014 Nava,9,2,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",17071286,498283,azev b2014 white,tuzos 2014 nava,AZEV B2014 (WHITE),EXACT,Tuzos 2014 Nava,EXACT
11/16/2024,PRFC Desert Foothills 14B Predator,Tuzos 2014 Nava,3,5,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,Desert Broom (PRFC DF),"29805 N Cave Creek Rd , Cave Creek, AZ 85331",17071265,498283,prfc desert foothills 14b predator,tuzos 2014 nava,PRFC Desert Foothills 14B Predator,EXACT,Tuzos 2014 Nava,EXACT
11/9/2024,Tuzos 2014 Nava,NOS Santos 14 Boys White,3,2,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",17071282,498283,tuzos 2014 nava,nos santos 14 boys white,Tuzos 2014 Nava,EXACT,NOS Santos 14 Boys White,EXACT
10/26/2024,Tuzos 2014 Nava,AZ Arsenal 14 Boys Teal 2 SC,2,2,T,T,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,Phoenix Events Complex (ASA),"2209 N. 99th Ave, Phoenix, AZ 85305",17071273,498283,tuzos 2014 nava,az arsenal 14 boys teal 2 sc,Tuzos 2014 Nava,EXACT,AZ Arsenal 14 Boys Teal SC,FUZZY
9/14/2024,2014 Rush Boys,Tuzos 2014 Nava,4,2,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,JCC (Rush),"12701 N Scottsdale Rd , Scottsdale, AZ 85254",17071272,498283,2014 rush boys,tuzos 2014 nava,2014 Rush Boys,EXACT,Tuzos 2014 Nava,EXACT
9/28/2025,Milan,CAC 14/15B (Conroy),2,1,W,L,2025 FC Sonora Socctoberfest,Socctoberfest,U12B U12 Gold,Rillito,"4502 North 1st Avenue , Tucson, AZ 85718",22776157,413583,milan,cac 1415b conroy,Milan,EXACT,CAC 14/15B (Conroy),EXACT
9/27/2025,14B Felix Nogales,Milan,0,3,L,W,2025 FC Sonora Socctoberfest,Socctoberfest,U12B U12 Gold,Rillito,"4502 North 1st Avenue , Tucson, AZ 85718",22776154,413583,14b felix nogales,milan,14B Felix Nogales,EXACT,Milan,EXACT
5/25/2025,14 ECNL #2,Milan,8,0,W,L,FSC Kickin in the Pines (Boys - 2025),Flagstaff Soccer United Cup,U11B U11B Green (9v9),F-Northern Arizona University,", Flagstaff, AZ 86011",20649085,413583,14 ecnl 2,milan,,NO_MATCH,Milan,EXACT
5/24/2025,Phoenix United FC 2014 Premier,Milan,7,0,W,L,FSC Kickin in the Pines (Boys - 2025),Flagstaff Soccer United Cup,U11B U11B Green (9v9),F-Northern Arizona University,", Flagstaff, AZ 86011",20649083,413583,phoenix united fc 2014 premier,milan,Phoenix United 2014 Premier,FUZZY,Milan,EXACT
5/24/2025,Milan,Santos 15B,3,1,W,L,FSC Kickin in the Pines (Boys - 2025),Flagstaff Soccer United Cup,U11B U11B Green (9v9),F-Northern Arizona University,", Flagstaff, AZ 86011",20649082,413583,milan,santos 15b,Milan,EXACT,,NO_MATCH
4/27/2025,15B Vyas,Milan,4,0,W,L,Schools Out For Summer 2025,Schools Out,U11B U11 Boys 2,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473612,413583,15b vyas,milan,,NO_MATCH,Milan,EXACT
4/26/2025,Milan,Synergy FC 14 B,1,1,T,T,Schools Out For Summer 2025,Schools Out,U11B U11 Boys 2,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473608,413583,milan,synergy fc 14 b,Milan,EXACT,Synergy FC 14 B,EXACT
4/26/2025,CCV STARS 14 Boys Navy LAV,Milan,1,2,L,W,Schools Out For Summer 2025,Schools Out,U11B U11 Boys 2,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473603,413583,ccv stars 14 boys navy lav,milan,14 Boys Navy,FUZZY,Milan,EXACT
4/6/2025,Milan,CAC 14/15B (Conroy),2,3,L,W,CDO Challenge Cup 2025,CDO Challenge Cup,U11B U11 Boys Bronze,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",20040024,413583,milan,cac 1415b conroy,Milan,EXACT,CAC 14/15B (Conroy),EXACT
3/1/2025,Milan,Santos 15B,3,2,W,L,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Copper,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",18597477,413583,milan,santos 15b,Milan,EXACT,,NO_MATCH
2/8/2025,CAC 14/15B (Conroy),Milan,2,3,L,W,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Copper,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",18597475,413583,cac 1415b conroy,milan,CAC 14/15B (Conroy),EXACT,Milan,EXACT
2/1/2025,Milan,VSC 2014 Boys White,2,4,L,W,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Copper,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",18597471,413583,milan,vsc 2014 boys white,Milan,EXACT,VSC 2014 Boys White,EXACT
10/5/2024,Milan,CAC 14/15B (Conroy),1,1,T,T,2024 FC Sonora Socctoberfest,Socctoberfest,U11B Bronze,Rillito,"4502 North 1st Avenue , Tucson, AZ 85718",17815989,413583,milan,cac 1415b conroy,Milan,EXACT,CAC 14/15B (Conroy),EXACT
9/14/2025,14B Hermanson AL,CCV Stars 14 Boys East Pre-ECNL,4,0,W,L,2025 Cactus Kick Off,Cactus Kick Off,U12B U12 Boys Ecuador,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22600392,330680,14b hermanson al,ccv stars 14 boys east preecnl,14B Hermanson AL,EXACT,CCV Stars 14 Boys East Pre-ECNL,EXACT
4/6/2025,CCV Stars 14 Boys East Pre-ECNL,AZSC 14B Azanger,1,4,L,W,Brazas - 2025 Ginga Champions,Brazas Ginga Champions ,U11B Boys U-11 - Silver Division ,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",20233203,330680,ccv stars 14 boys east preecnl,azsc 14b azanger,CCV Stars 14 Boys East Pre-ECNL,EXACT,,NO_MATCH
4/5/2025,Next Level Soccer Southeast 2015 Boys Blue,CCV Stars 14 Boys East Pre-ECNL,4,2,W,L,Brazas - 2025 Ginga Champions,Brazas Ginga Champions ,U11B Boys U-11 - Silver Division ,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",20233210,330680,next level soccer southeast 2015 boys blue,ccv stars 14 boys east preecnl,,NO_MATCH,CCV Stars 14 Boys East Pre-ECNL,EXACT
4/5/2025,BRAZAS FC 2015 Boys Black,CCV Stars 14 Boys East Pre-ECNL,7,3,W,L,Brazas - 2025 Ginga Champions,Brazas Ginga Champions ,U11B Boys U-11 - Silver Division ,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",20233207,330680,brazas fc 2015 boys black,ccv stars 14 boys east preecnl,,NO_MATCH,CCV Stars 14 Boys East Pre-ECNL,EXACT
3/21/2025,CCV Stars 14 Boys East Pre-ECNL,NOS Santos 14 Boys White,6,4,W,L,2025 Copper State Challenge,Copper State Challenge,U11B U11 Boys Copper East,Arizona Athletic Grounds,"1 Legacy Drive, Mesa, AZ 85212",19867395,330680,ccv stars 14 boys east preecnl,nos santos 14 boys white,CCV Stars 14 Boys East Pre-ECNL,EXACT,NOS Santos 14 Boys White,EXACT
3/1/2025,CCV Stars 14 Boys East Pre-ECNL,CCV STARS 14 Boys Navy LAV,11,3,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 12 11U Boys,CCV Stars East Valley - Open League ,"1330 S Crismon Rd , Mesa , AZ 85209",18570483,330680,ccv stars 14 boys east preecnl,ccv stars 14 boys navy lav,CCV Stars 14 Boys East Pre-ECNL,EXACT,14 Boys Navy,FUZZY
2/22/2025,CCV Stars 14 Boys East Pre-ECNL,Next Level Soccer Northwest 2014 Boys,2,5,L,W,2025 Max Shacknai Invitational,Phoenix Rising FC Tournaments - Max Shacknai Invitational,U11B U11B SILVER (CLASSICS) - 9V9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18996484,330680,ccv stars 14 boys east preecnl,next level soccer northwest 2014 boys,CCV Stars 14 Boys East Pre-ECNL,EXACT,Northwest 2014 Boys,FUZZY
2/15/2025,ASA 014B Magic,CCV Stars 14 Boys East Pre-ECNL,1,8,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 12 11U Boys,NE- Desert Canyon (AZ Soccer Academy),"10203 E McDowell Mountain Ranch Road , Scottsdale, AZ 85255",18570478,330680,asa 014b magic,ccv stars 14 boys east preecnl,ASA 014B Magic,EXACT,CCV Stars 14 Boys East Pre-ECNL,EXACT
2/1/2025,AZ Arsenal 14 Boys AYDP,CCV Stars 14 Boys East Pre-ECNL,1,3,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 12 11U Boys,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18570464,330680,az arsenal 14 boys aydp,ccv stars 14 boys east preecnl,,NO_MATCH,CCV Stars 14 Boys East Pre-ECNL,EXACT
1/25/2025,CCV Stars 14 Boys East Pre-ECNL,AZ Arsenal 14 Boys Teal 2 PJ,2,1,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 12 11U Boys,CCV Stars East Valley - Open League ,"1330 S Crismon Rd , Mesa , AZ 85209",18570465,330680,ccv stars 14 boys east preecnl,az arsenal 14 boys teal 2 pj,CCV Stars 14 Boys East Pre-ECNL,EXACT,,NO_MATCH
1/11/2025,14B Bratcher,CCV Stars 14 Boys East Pre-ECNL,1,5,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 12 11U Boys,Sweetwater Park (RSL- N),"13230 N. 44th Street, Phoenix, AZ 85032",18570457,330680,14b bratcher,ccv stars 14 boys east preecnl,,NO_MATCH,CCV Stars 14 Boys East Pre-ECNL,EXACT
1/11/2025,CCV Stars 14 Boys East Pre-ECNL,PRFC Southeast Valley 14B Pre-Academy,0,0,T,T,CCV Stars Champions Cup 2025,CCV Stars Champions Cup,U11B Boys U11 Copper - 9v9,Reach 11 Sports Complex (CCV STARS),"2425 E Deer Valley Rd , Phoenix, AZ 85050",18604667,330680,ccv stars 14 boys east preecnl,prfc southeast valley 14b preacademy,CCV Stars 14 Boys East Pre-ECNL,EXACT,PRFC Southeast Valley 14B Pre-Academy,EXACT
1/10/2025,Next Level Soccer Southeast 2015 Boys Blue,CCV Stars 14 Boys East Pre-ECNL,3,3,T,T,CCV Stars Champions Cup 2025,CCV Stars Champions Cup,U11B Boys U11 Copper - 9v9,Reach 11 Sports Complex (CCV STARS),"2425 E Deer Valley Rd , Phoenix, AZ 85050",18604664,330680,next level soccer southeast 2015 boys blue,ccv stars 14 boys east preecnl,,NO_MATCH,CCV Stars 14 Boys East Pre-ECNL,EXACT
12/8/2024,CCV Stars 14 Boys East Pre-ECNL,Scottsdale 14 Sandsharks Black,2,3,L,W,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Kringle's Crew,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18412658,330680,ccv stars 14 boys east preecnl,scottsdale 14 sandsharks black,CCV Stars 14 Boys East Pre-ECNL,EXACT,Scottsdale 14 Sandsharks Black,EXACT
12/7/2024,Hustle Hard 2014- Boys,CCV Stars 14 Boys East Pre-ECNL,0,5,L,W,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Kringle's Crew,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18412654,330680,hustle hard 2014 boys,ccv stars 14 boys east preecnl,Hustle Hard 2014- Boys,EXACT,CCV Stars 14 Boys East Pre-ECNL,EXACT
11/16/2024,CCV Stars 14 Boys East Pre-ECNL,AZ Arsenal 14 Boys AYDP,0,1,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 12 11U Boys,CCV Stars East Valley - Open League ,"1330 S Crismon Rd , Mesa , AZ 85209",17044416,330680,ccv stars 14 boys east preecnl,az arsenal 14 boys aydp,CCV Stars 14 Boys East Pre-ECNL,EXACT,,NO_MATCH
11/2/2024,CCV Stars 14 Boys East Pre-ECNL,Real Arizona 2014,1,6,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 12 11U Boys,CCV Stars East Valley - Open League ,"1330 S Crismon Rd , Mesa , AZ 85209",17044425,330680,ccv stars 14 boys east preecnl,real arizona 2014,CCV Stars 14 Boys East Pre-ECNL,EXACT,Real Arizona 2014,EXACT
10/19/2024,ASA 014B Magic,CCV Stars 14 Boys East Pre-ECNL,0,8,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 12 11U Boys,NE- Copper Ridge (AZ Soccer Academy),"10101 E Thompson Peak Pkwy , Scottsdale, AZ 85255",17044429,330680,asa 014b magic,ccv stars 14 boys east preecnl,ASA 014B Magic,EXACT,CCV Stars 14 Boys East Pre-ECNL,EXACT
10/12/2024,PRFC West Valley 14B Pre-Academy,CCV Stars 14 Boys East Pre-ECNL,2,2,T,T,Arsenal Challenge 2024,Arsenal Challenge,U11B 11U 2014 Boys Bronze West,Arizona Athletic Grounds (AASC Tournaments),"6321 S Ellsworth Rd , Mesa, AZ 85212",17858969,330680,prfc west valley 14b preacademy,ccv stars 14 boys east preecnl,PRFC West Valley 14B Pre-Academy,EXACT,CCV Stars 14 Boys East Pre-ECNL,EXACT
10/11/2024,CCV Stars 14 Boys East Pre-ECNL,AZ Arsenal 14 Boys Teal 2 PJ,9,2,W,L,Arsenal Challenge 2024,Arsenal Challenge,U11B 11U 2014 Boys Bronze West,Arizona Athletic Grounds (AASC Tournaments),"6321 S Ellsworth Rd , Mesa, AZ 85212",17858972,330680,ccv stars 14 boys east preecnl,az arsenal 14 boys teal 2 pj,CCV Stars 14 Boys East Pre-ECNL,EXACT,,NO_MATCH
10/5/2024,14B Bratcher,CCV Stars 14 Boys East Pre-ECNL,0,11,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 12 11U Boys,Sweetwater Park (RSL- N),"13230 N. 44th Street, Phoenix, AZ 85032",17044422,330680,14b bratcher,ccv stars 14 boys east preecnl,,NO_MATCH,CCV Stars 14 Boys East Pre-ECNL,EXACT
9/21/2024,CCV Stars 14 Boys East Pre-ECNL,2014 Tuzos Academy FV,1,7,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 12 11U Boys,CCV Stars East Valley - Open League ,"1330 S Crismon Rd , Mesa , AZ 85209",17044415,330680,ccv stars 14 boys east preecnl,2014 tuzos academy fv,CCV Stars 14 Boys East Pre-ECNL,EXACT,2014 Tuzos Academy FV,EXACT
9/14/2024,RSL-AZ Yuma 14 Boys Quinonez,CCV Stars 14 Boys East Pre-ECNL,6,0,W,L,2024 Cactus Kick Off,Cactus Kick Off,U11B U11 Boys Paraguay,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",17674686,330680,rslaz yuma 14 boys quinonez,ccv stars 14 boys east preecnl,RSL-AZ Yuma 14 Boys Quinonez,EXACT,CCV Stars 14 Boys East Pre-ECNL,EXACT
9/13/2024,CCV Stars 14 Boys East Pre-ECNL,Phoenix Premier FC 14B White,3,3,T,T,2024 Cactus Kick Off,Cactus Kick Off,U11B U11 Boys Paraguay,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",17674690,330680,ccv stars 14 boys east preecnl,phoenix premier fc 14b white,CCV Stars 14 Boys East Pre-ECNL,EXACT,Phoenix Premier FC 14B White,EXACT
9/20/2025,AZVV B2014 (NAVY),Phoenix Valley Soccer Club boys 2014,0,4,L,W,2025-26 MaxinMotion Open League Season 1,OPEN League: Season 1,U12B MaxInMotion Open League Division 10 12U Boys,Mingus Union High School,"1801 E Fir St, Cottonwood, AZ 86326",21763197,492657,azvv b2014 navy,phoenix valley soccer club boys 2014,AZEV B2014 (NAVY),FUZZY,Phoenix Valley Soccer Club boys 2014,EXACT
8/31/2025,Phoenix Valley Soccer Club boys 2014,Madison FC 14 White Boys,3,3,T,T,Phoenix Rising Cup 2025,Phoenix Rising Cup,U12B U12 Boys Bronze - Aaronson,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",22382112,492657,phoenix valley soccer club boys 2014,madison fc 14 white boys,Phoenix Valley Soccer Club boys 2014,EXACT,Madison FC 14 White Boys,EXACT
8/31/2025,PRFC Scottsdale 14B Copa,Phoenix Valley Soccer Club boys 2014,1,3,L,W,Phoenix Rising Cup 2025,Phoenix Rising Cup,U12B U12 Boys Bronze - Aaronson,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",22382110,492657,prfc scottsdale 14b copa,phoenix valley soccer club boys 2014,PRFC Scottsdale 14B Copa,EXACT,Phoenix Valley Soccer Club boys 2014,EXACT
8/30/2025,Madison FC 14 White Boys,Phoenix Valley Soccer Club boys 2014,5,1,W,L,Phoenix Rising Cup 2025,Phoenix Rising Cup,U12B U12 Boys Bronze - Aaronson,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",22382109,492657,madison fc 14 white boys,phoenix valley soccer club boys 2014,Madison FC 14 White Boys,EXACT,Phoenix Valley Soccer Club boys 2014,EXACT
8/30/2025,Phoenix Valley Soccer Club boys 2014,PRFC Desert Foothills 14B Predator,5,3,W,L,Phoenix Rising Cup 2025,Phoenix Rising Cup,U12B U12 Boys Bronze - Aaronson,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",22382108,492657,phoenix valley soccer club boys 2014,prfc desert foothills 14b predator,Phoenix Valley Soccer Club boys 2014,EXACT,PRFC Desert Foothills 14B Predator,EXACT
4/13/2025,Phoenix Valley Soccer Club boys 2014,Madison FC 14 Gold Boys Storm,0,3,L,W,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19923006,492657,phoenix valley soccer club boys 2014,madison fc 14 gold boys storm,Phoenix Valley Soccer Club boys 2014,EXACT,Madison FC 14 Gold Boys,FUZZY
4/12/2025,14B Flores,Phoenix Valley Soccer Club boys 2014,10,0,W,L,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19922990,492657,14b flores,phoenix valley soccer club boys 2014,,NO_MATCH,Phoenix Valley Soccer Club boys 2014,EXACT
3/23/2025,Phoenix Valley Soccer Club boys 2014,2014 Rush Boys,1,3,L,W,2025 Copper State Challenge,Copper State Challenge,U11B U11 Boys Copper West,Arizona Athletic Grounds,"1 Legacy Drive, Mesa, AZ 85212",19867495,492657,phoenix valley soccer club boys 2014,2014 rush boys,Phoenix Valley Soccer Club boys 2014,EXACT,2014 Rush Boys,EXACT
3/22/2025,AZSC 15B White,Phoenix Valley Soccer Club boys 2014,4,0,W,L,2025 Copper State Challenge,Copper State Challenge,U11B U11 Boys Copper West,Arizona Athletic Grounds,"1 Legacy Drive, Mesa, AZ 85212",19867497,492657,azsc 15b white,phoenix valley soccer club boys 2014,,NO_MATCH,Phoenix Valley Soccer Club boys 2014,EXACT
2/15/2025,PRFC Scottsdale 14B Copa,Phoenix Valley Soccer Club boys 2014,2,3,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 10 11U Boys,Scottsdale Chaparral Park ,"5401 N. Hayden Road  , Scottsdale, AZ 85250",18570093,492657,prfc scottsdale 14b copa,phoenix valley soccer club boys 2014,PRFC Scottsdale 14B Copa,EXACT,Phoenix Valley Soccer Club boys 2014,EXACT
2/8/2025,Phoenix Valley Soccer Club boys 2014,AZSC 14B Azanger,0,1,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 10 11U Boys,Paiute Park,"3210 N 66th St, Scottsdale, AZ 85251",18570087,492657,phoenix valley soccer club boys 2014,azsc 14b azanger,Phoenix Valley Soccer Club boys 2014,EXACT,,NO_MATCH
1/25/2025,Select 14B,Phoenix Valley Soccer Club boys 2014,4,2,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 10 11U Boys,P- Mountain Valley Park Yavapai Soccer,"8600 E. Nace Ln. , Prescott Valley , AZ 86314",18570079,492657,select 14b,phoenix valley soccer club boys 2014,Select 14B,EXACT,Phoenix Valley Soccer Club boys 2014,EXACT
1/11/2025,2014 Boys Blue,Phoenix Valley Soccer Club boys 2014,1,1,T,T,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 10 11U Boys,Venturoso Park,"14425 N 32nd St , Phoenix, AZ 85032",18570072,492657,2014 boys blue,phoenix valley soccer club boys 2014,2014 Boys Blue,EXACT,Phoenix Valley Soccer Club boys 2014,EXACT
12/8/2024,Phoenix Valley Soccer Club boys 2014,Playmaker Futbol Academy 14B White,3,1,W,L,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Frosty's Broom,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18382629,492657,phoenix valley soccer club boys 2014,playmaker futbol academy 14b white,Phoenix Valley Soccer Club boys 2014,EXACT,,NO_MATCH
12/7/2024,AZ Arsenal 14 Boys AYDP,Phoenix Valley Soccer Club boys 2014,6,2,W,L,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Frosty's Broom,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18382621,492657,az arsenal 14 boys aydp,phoenix valley soccer club boys 2014,,NO_MATCH,Phoenix Valley Soccer Club boys 2014,EXACT
11/16/2024,Phoenix Valley Soccer Club boys 2014,Select 14B,2,3,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 11 11U Boys,Paiute Park,"3210 N 66th St, Scottsdale, AZ 85251",17072561,492657,phoenix valley soccer club boys 2014,select 14b,Phoenix Valley Soccer Club boys 2014,EXACT,Select 14B,EXACT
11/9/2024,Phoenix Valley Soccer Club boys 2014,Phoenix Premier FC 14B CG,2,6,L,W,Kick for the Cure 2024,Kick for the Cure,U11B U11 Boys Horvath,West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",18148390,492657,phoenix valley soccer club boys 2014,phoenix premier fc 14b cg,Phoenix Valley Soccer Club boys 2014,EXACT,Phoenix Premier FC 14B Black,FUZZY
11/9/2024,Scottsdale 14 Sandsharks Black,Phoenix Valley Soccer Club boys 2014,2,1,W,L,Kick for the Cure 2024,Kick for the Cure,U11B U11 Boys Horvath,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",18148392,492657,scottsdale 14 sandsharks black,phoenix valley soccer club boys 2014,Scottsdale 14 Sandsharks Black,EXACT,Phoenix Valley Soccer Club boys 2014,EXACT
11/2/2024,Phoenix Valley Soccer Club boys 2014,CCV STARS 14 Boys Navy LAV,8,2,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 11 11U Boys,Paiute Park,"3210 N 66th St, Scottsdale, AZ 85251",17072570,492657,phoenix valley soccer club boys 2014,ccv stars 14 boys navy lav,Phoenix Valley Soccer Club boys 2014,EXACT,14 Boys Navy,FUZZY
